3300,Lockheed Martin Aeronautics,\N,CATBIRD,\N,CBD
3301,Lockheed Martin Aeronautics Company,\N,LIGHTNING,\N,LNG
3302,Logan Air,\N,LOGAN,\N,LOG
3303,Lom Praha Flying School,\N,AEROTRAINING,\N,CLV
3304,Lomas Helicopters,\N,LOMAS,\N,LMS
3305,London City Airport Jet Centre,\N,LONDON CITY,\N,LCY
3306,London Executive Aviation,\N,LONEX,\N,LNX
3307,London Flight Centre (Stansted),\N,LOVEAIR,\N,LOV
3308,London Helicopter Centres,\N,MUSTANG,\N,LHC
3309,Lone Star Airlines,\N,LONE STAR,\N,LSS
3310,Long Island Airlines,\N,LONG ISLAND,\N,ORA
3311,Longtail Aviation,\N,LONGTAIL,\N,LGT
3312,Lorraine Aviation,\N,LORRAINE,\N,LRR
3313,Los Cedros Aviacion,\N,CEDROS,\N,LSC
3314,Lotus Air,\N,LOTUS FLOWER,\N,TAS
3315,Luchtvaartmaatschappij Twente,\N,TWENTAIR,\N,LTW
3316,Lucky Air,\N,LUCKY AIR,\N,LKE
3317,Luft Carago,\N,LUGO,\N,LUT
3318,Luftfahrt-Vermietungs-Dienst,\N,AIR SANTE,\N,LVD
3319,Luftfahrtgesellschaft Walter,\N,WALTER,HE,LGW
3320,Lufthansa,\N,LUFTHANSA,LH,DLH
3321,Lufthansa Cargo,\N,LUFTHANSA CARGO,LH,GEC
3322,Lufthansa CityLine,\N,HANSALINE,CL,CLH
3323,Lufthansa Systems,\N,\N,L1,\N
3324,Lufthansa Technik,\N,LUFTHANSA TECHNIK,\N,LHT
3325,Lufttaxi Fluggesellschaft,\N,Garfield,DV,LTF
3326,Lufttransport,\N,LUFT TRANSPORT,L5,LTR
3327,Luhansk,\N,ENTERPRISE LUHANSK,\N,LHS
3328,Lund University School of Aviation,\N,UNIVERSITY,\N,UNY
3329,Luxair,\N,LUXAIR,LG,LGL
3330,Luxaviation,\N,RED LION,\N,LXA
3331,Luxembourg Air Rescue,\N,LUX RESCUE,\N,LUV
3332,Luxflight Executive,\N,LUX EXPRESS,\N,LFE
3333,Luxor Air,\N,\N,\N,LXO
3334,Luzair,\N,LISBON JET,\N,LUZ
3335,Lviv Airlines,\N,UKRAINE WEST,5V,UKW
3336,Lydd Air,\N,LYDDAIR,\N,LYD
3337,Lynch Flying Service,\N,LYNCH AIR,\N,LCH
3338,Lynden Air Cargo,\N,LYNDEN,L2,LYC
3339,Lynx Air International,\N,LYNX FLIGHT,\N,LXF
3340,Lynx Aviation,\N,LYNX AIR,\N,LYX
3342,L,\N,LAPA,MJ,LPR
3343,L,\N,SURAMERICANO,\N,LAU
3344,M & N Aviation,\N,JONAH,\N,JNH
3345,MAC Fotografica,\N,MAC FOTO,\N,MCF
3346,MANAG'AIR,\N,MANAG'AIR,\N,MRG
3347,MAP-Management and Planung,\N,MAPJET,\N,MPJ
3348,MAS Airways,\N,TRAFALGAR,\N,TFG
3349,MasAir,\N,MAS CARGA,M7,MAA
3350,MAT Macedonian Airlines,\N,MAKAVIO,IN,MAK
3351,MCC Aviation,\N,DISCOVERY,\N,MCC
3352,MG Aviacion,\N,MAG AVACION,\N,MGA
3353,MIA Airlines,\N,SALLINE,\N,JLA
3354,MIAT Mongolian Airlines,\N,MONGOL AIR,OM,MGL
3355,MIT Airlines,\N,MUNCIE,\N,MNC
3356,MK Airline,\N,KRUGER-AIR,\N,MKA
3357,MNG Airlines,\N,BLACK SEA,MB,MNB
3358,MSR Flug-Charter,\N,SKYRUNNER,\N,EBF
3359,MTC Aviacion,\N,MTC AVIACION,\N,MCV
3360,Mac Aviation,\N,MAC AVIATION,\N,MAQ
3361,Mac Dan Aviation Corporation,\N,MAC DAN,\N,MCN
3362,MacKnight Airlines,\N,\N,\N,MTD
3363,Macair Airlines,\N,\N,CC,MCK
3364,Macedonian Airlines,\N,MACAIR,\N,MCS
3365,Madina Air,\N,MADINA AIR,\N,MDH
3366,Maersk,\N,\N,DM,\N
3367,Magic Blue Airlines,\N,MAGIC BLUE,\N,MJB
3368,Magna Air,\N,MAGNA AIR,\N,MGR
3369,Mahalo Air,\N,MAHALO,\N,MLH
3370,Mahan Air,\N,MAHAN AIR,W5,IRM
3371,Mahfooz Aviation,\N,MAHFOOZ,M2,MZS
3372,Maine Aviation,\N,MAINE-AV,\N,MAT
3373,Majestic Airlines,\N,MAGIC AIR,\N,MAJ
3374,Mak Air,\N,MAKAIR,\N,AKM
3375,Malagasy Airlines,\N,\N,\N,MLG
3376,Malawi Express,\N,MALAWI EXPRESS,\N,MLX
3377,Malaya Aviatsia Dona,\N,AEROKEY,\N,MKK
3378,Malaysia Airlines,\N,MALAYSIAN,MH,MAS
3379,Mali Air,\N,MALI AIREXPRESS,\N,MAE
3380,Mali Air Express,\N,AVION EXPRESS,\N,VXP
3381,Mali Airways,\N,MALI AIRWAYS,\N,MTZ
3382,Malila Airlift,\N,MALILA,\N,MLC
3383,Mall Airways,\N,MALL-AIRWAYS,\N,MLS
3384,Malmo Aviation,\N,SCANWING,\N,SCW
3385,Malmoe Air Taxi,\N,LOGIC,\N,LOD
3386,Malmö Aviation,\N,Scanwings,TF,SCW
3387,Malta Air Charter,\N,MALTA CHARTER,R5,MAC
3388,Malta Wings,\N,MALTA WINGS,\N,MWS
3389,Malév,\N,MALEV,MA,MAH
3390,Manaf International Airways,\N,MANAF,\N,MLB
3391,Mandala Airlines,\N,MANDALA,RI,MDL
3392,Mandarin Airlines,\N,Mandarin,AE,MDA
3393,Mango,\N,TULCA,JE,MNO
3394,Manhattan Air,\N,MANHATTAN,\N,MHN
3395,Manitoulin Air Services,\N,MANITOULIN,\N,MTO
3396,Mann Air,\N,TEEMOL,\N,MNR
3397,Mannion Air Charter,\N,MANNION,\N,MAN
3398,Mantrust Asahi Airways,\N,MANTRUST,\N,MTS
3399,Manx Airlines,\N,MANX,\N,MNX
3400,Maple Air Services,\N,MAPLE AIR,\N,MAD
3401,March Helicopters,\N,MARCH,\N,MAR
3402,Marcopolo Airways,\N,MARCOPOLO,\N,MCP
3403,Marghi Air,\N,MARGHI,\N,MGI
3404,Markair,\N,MARKAIR,\N,MRK
3405,Markoss Aviation,\N,GOSHAWK,\N,MKO
3406,Mars RK,\N,AVIAMARS,6V,MRW
3407,Marshall Aerospace,\N,MARSHALL,\N,MCE
3408,Marsland Aviation,\N,MARSLANDAIR,M7,MSL
3409,Martin Aviation Services,\N,\N,\N,XMA
3410,Martin-Baker,\N,MARTIN,\N,MBE
3411,Martinair,\N,MARTINAIR,MP,MPH
3412,Martinaire,\N,MARTEX,\N,MRA
3413,Martyn Fiddler Associates,\N,SEAHORSE,\N,MFA
3414,Marvin Limited,\N,MARVIN,\N,MVN
3415,Maryland State Police,\N,TROOPER,\N,TRP
3416,Massachusetts Institute of Technology,\N,RESEARCH,\N,MTH
3417,Massey University School of Aviation,\N,MASSEY,\N,MSY
3418,Master Airways,\N,MASTER AIRWAYS,\N,MSW
3419,Master Planner,\N,\N,\N,MPL
3420,Masterjet,\N,MASTERJET,\N,LMJ
3421,Mastertop Linhas Aereas,\N,\N,Q4,\N
3422,Mauria,\N,MAURIA,\N,MIA
3423,Mauritanienne Aerienne Et Navale,\N,NAVALE,\N,MNV
3424,Mauritanienne Air Fret,\N,MAUR-FRET,\N,MRF
3425,Mauritanienne Airways,\N,MAURITANIENNE,\N,MWY
3426,Mauritanienne De Transport Aerien,\N,MAURI-TRANS,\N,MDE
3427,Maverick Airways,\N,MAV-AIR,\N,MVR
3428,Mavial Magadan Airlines,\N,Mavial,H5,MVL
3429,Max Avia,\N,MAX AVIA,\N,MAI
3430,Max Sea Food,\N,MAXESA,\N,MSF
3431,Max-Aviation,\N,MAX AVIATION,\N,MAX
3432,Maxair,\N,MAXAIR,8M,MXL
3433,Maximus Air Cargo,\N,CARGO MAX,\N,MXU
3434,Maxjet Airways,\N,MAX-JET,MY,MXJ
3435,Maxsus-Avia,\N,MAXSUS-AVIA,\N,MXS
3436,May Air Xpress,\N,BEECHNUT,\N,MXP
3437,Maya Island Air,\N,MYLAND,MW,MYD
3438,Mayair,\N,MAYAIR,\N,MYI
3439,Mbach Air,\N,MBACHI AIR,\N,MBS
3440,McAlpine Helicopters,\N,MACLINE,\N,MCH
3441,McCall Aviation,\N,MCCALL,\N,MKL
3442,McDonnell Douglas,\N,DACO,\N,DAC
3443,McNeely Charter Services,\N,MID-SOUTH,\N,MDS
3444,Med-Trans of Florida,\N,MED-TRANS,\N,MEK
3445,Medavia Company,\N,MEDAVIA,\N,MDM
3446,Medical Air Rescue Services,\N,MARS,\N,MRZ
3447,Medical Aviation Services,\N,MEDIC,\N,MCL
3448,Mediterranean Air Freight,\N,MED-FREIGHT,\N,MDF
3449,Mediterranean Airways,\N,\N,\N,MDY
3450,Medjet International,\N,MEDJET,\N,MEJ
3451,Mega,\N,MEGLA,\N,MGK
3452,Mega Linhas Aereas,\N,MEGA AIR,\N,MEL
3453,Mekong Airlines,\N,MEKONG AIRLINES,\N,MKN
3454,Menajet,\N,MENAJET,IM,MNJ
3456,Merchant Express Aviation,\N,MERCHANT,\N,MXX
3457,Mercury Aircourier Service,\N,MERCAIR,\N,MEC
3458,Meridian,\N,AIR POLTAVA,\N,POV
3459,Meridian Air Cargo,\N,MERIDIAN,\N,MRD
3460,Meridian Airlines,\N,HASSIMAIR,\N,MHL
3461,Meridian Aviation,\N,DIESEL,\N,DSL
3462,Meridian Limited,\N,MERIDIAN CHERRY,\N,MEM
3463,Meridiana,\N,MERAIR,IG,ISS
3464,Merlin Airways,\N,AVALON,\N,MEI
3465,Merpati Nusantara Airlines,\N,MERPATI,MZ,MNA
3466,Mesa Airlines,\N,AIR SHUTTLE,YV,ASH
3467,Mesaba Airlines,\N,MESABA,XJ,MES
3468,Meta Linhas A,\N,META,\N,MSQ
3469,Meteorological Research Flight,\N,METMAN,\N,MET
3470,Methow Aviation,\N,METHOW,\N,MER
3471,Metro Business Aviation,\N,\N,\N,MVI
3472,Metro Express,\N,EAGLE EXPRESS,\N,MEX
3473,Metroflight,\N,METRO,\N,MTR
3474,Metrojet,\N,METROJET,\N,MTJ
3475,Metropix UK,\N,METROPIX,\N,PIX
3476,Metroplis,\N,METRO REGIONAL,\N,MPS
3477,Mex Blue,\N,MEX BLUE,\N,MXB
3478,Mex-Jet,\N,MEJETS,\N,MJT
3479,Mexicana de Aviaci,\N,MEXICANA,MX,MXA
3480,Mexico Transportes Aereos,\N,TRANSMEX,\N,MXT
3481,Miami Air Charter,\N,HURRICANE CHARTER,\N,HUR
3482,Miami Air International,\N,BISCAYNE,GL,BSK
3483,Miami Valley Aviation,\N,NIGHT OWL,\N,OWL
3484,Miapet-Avia,\N,MIAPET,\N,MPT
3485,Michelin Air Services,\N,\N,\N,BIB
3486,Micromatter Technology Solutions,\N,WIZARD,\N,WIZ
3487,Mid Airlines,\N,NILE,\N,NYL
3488,Mid-Pacific Airlines,\N,MID PAC,\N,MPA
3489,Midamerica Jet,\N,MAJOR,\N,MJR
3490,Middle East Airlines,\N,CEDAR JET,ME,MEA
3491,Midland Airport Services,\N,\N,\N,MID
3492,Midline Air Freight,\N,MIDLINE FREIGHT,\N,MFR
3493,Midstate Airlines,\N,MIDSTATE,\N,MIS
3494,Midway Airlines,\N,MIDWAY,JI,MDW
3495,Midway Express,\N,PALM,\N,FLA
3496,Midwest Air Freighters,\N,FAIRFAX,\N,FAX
3497,Midwest Airlines,\N,\N,YX,MEP
3498,Midwest Airlines (Egypt),\N,\N,MY,MWA
3499,Midwest Aviation,\N,NIGHTTRAIN,\N,NIT
3500,Midwest Aviation Division,\N,MIDWEST,\N,MWT
3501,Midwest Helicopters De Mexico,\N,HELICOPTERSMEXICO,\N,HTE
3502,Millardair,\N,MILLARDAIR,\N,MAB
3503,Millen Corporation,\N,MILLEN,\N,RJM
3504,Millennium Air,\N,NIGERJET,\N,MLK
3505,Miller Flying Services,\N,MILLER TIME,\N,MFS
3506,Million Air,\N,MILL AIR,\N,OXO
3507,Mimino,\N,MIMINO,\N,MIM
3508,Mina Airline Company,\N,\N,\N,NAB
3509,Minair,\N,ORMINE,\N,OMR
3510,Minebea Technologies,\N,MINEBEA,\N,EBE
3511,Mines Air Services Zambia,\N,MINES,\N,MAZ
3512,Miniliner,\N,MINILINER,\N,MNL
3513,Ministic Air,\N,MINISTIC,\N,MNS
3514,Ministry of Agriculture,\N, Fisheries and Food,\N,WDG
3515,Minsk Aircraft Overhaul Plant,\N,LISLINE,\N,LIR
3516,Miramichi Air Service,\N,MIRAMICHI,\N,MIR
3517,Miras,\N,MIRAS,\N,MIF
3518,Misr Overseas Airways,\N,\N,\N,MOS
3519,Mission Aviation Fellowship,\N,MISSI,\N,MAF
3520,Missionair,\N,MISIONAIR,\N,MSN
3521,Missions Gouvernemtales Francaises,\N,MARIANNE,\N,MRN
3522,Mississippi State University,\N,BULLDOG,\N,BDG
3523,Mississippi Valley Airways,\N,VALAIR,\N,MVA
3524,Mistral Air,\N,AIRMERCI,\N,MSA
3525,Mobil Oil,\N,MOBIL,\N,MBO
3526,Mocambique Expresso,\N,MOZAMBIQUE EXPRESS,\N,MXE
3527,Mofaz Air,\N,MOFAZ AIR,\N,MFZ
3528,Moldaeroservice,\N,MOLDAERO,\N,MLE
3529,Moldavian Airlines,\N,MOLDAVIAN,2M,MDV
3530,Moldova,\N,MOLDOVA-STATE,\N,MVG
3531,Mombasa Air Safari,\N,SKYROVER,\N,RRV
3532,Monarch Airlines,\N,MONARCH,ZB,MON
3533,Monarch Airlines,\N,MONARCH AIR,\N,MNH
3534,Myway Airlines,\N,\N,8I,\N
3535,Moncton Flying Club,\N,EAST WIND,\N,MFC
3536,Monde Air Charters,\N,MONDEAIR CARGO,\N,MDB
3537,Monerrey Air Taxi,\N,MONTERREY AIR,\N,MTI
3538,Monky Aerotaxis,\N,MONKY,\N,MKY
3539,Montenegro Airlines,\N,MONTAIR,YM,MGX
3540,Montserrat Airways,\N,MONTSERRAT,\N,MNT
3541,Mooney Aircraft Corporation,\N,MOONEY FLIGHT,\N,MNY
3542,Morningstar Air Express,\N,MORNINGSTAR,\N,MAL
3543,Morris Air Service,\N,WASATCH,\N,MSS
3544,Morrison Flying Service,\N,MORRISON,\N,MRO
3545,Moskovia Airlines,\N,GROMOV AIRLINE,3R,GAI
3546,Mosphil Aero,\N,MOSPHIL,\N,MPI
3547,Motor Sich,\N,MOTOR SICH,M9,MSI
3548,Mount Cook Airlines,\N,MOUNTCOOK,NM,NZM
3549,Mountain Air Cargo,\N,MOUNTAIN,\N,MTN
3550,Mountain Air Company,\N,MOUNTAIN LEONE,N4,MTC
3551,Mountain Air Express,\N,PIKES PEAK,\N,PKP
3552,Mountain Air Service,\N,MOUNTAIN AIR,\N,BRR
3553,Mountain Bird,\N,MOUNTAIN BIRD,\N,MBI
3554,Mountain High Aviation,\N,MOUNTAIN HIGH,\N,MHA
3555,Mountain Pacific Air,\N,MOUNTAIN PACIFIC,\N,MPC
3556,Mountain Valley Air Service,\N,MOUNTAIN VALLEY,\N,MTV
3557,Mowhawk Airlines,\N,MOHAWK AIR,\N,MOW
3558,Mudan Airlines,\N,\N,\N,MDN
3559,Mudanjiang General Aviation,\N,MUDANJIANG,\N,CMJ
3560,Multi Taxi,\N,MULTITAXI,\N,MTX
3561,Multi-Aero,\N,WEBER,\N,WBR
3562,Multiflight,\N,YORKAIR,\N,MFT
3563,Murmansk Aircompany,\N,MURMAN AIR,\N,MNZ
3564,Murray Air,\N,MURRAY AIR,\N,MUA
3565,Musrata Air Transport,\N,MUSRATA AIR,\N,MMR
3566,Mustique Airways,\N,MUSTIQUE,\N,MAW
3567,My Way Airlines,\N,FRANKY,\N,MYW
3568,MyTravel Airways,\N,KESTREL,VZ,MYT
3569,Myanma Airways,\N,UNIONAIR,UB,UBA
3570,Myanmar Airways International,\N,assignment postponed,8M,MMM
3571,Myflug,\N,MYFLUG,\N,MYA
3572,Mytravel Airways,\N,VIKING,\N,VKG
3573,NEL Cargo,\N,NELCARGO,\N,NLG
3574,NHT Lineas Aereas,\N,HELGA,\N,NHG
3575,NZ Warbirds Association,\N,WARBIRDS,\N,WAR
3576,Nacoia Lda,\N,AIR NACOIA,\N,ANL
3577,Nada Air Service,\N,NADA AIR,\N,NHZ
3578,Compangnie Nationale Naganagani,\N,\N,\N,BFN
3579,Nahanni Air Services Ltd,\N,NAHANNI,\N,NAH
3580,Nakheel Aviation,\N,NAKHEEL,\N,NKL
3581,Namibia Commerical Aviation,\N,MED RESCUE,\N,MRE
3582,Namibian Defence Force,\N,NAMIBIAN AIR FORCE,\N,NDF
3583,Nanjing Airlines,\N,NINGHANG,\N,CNJ
3584,Nantucket Airlines,\N,ACK AIR,DV,ACK
3585,Nanyah Aviation,\N,NANYAH,\N,NYA
3586,Napier Air Service Inc,\N,NAPIER,\N,NAP
3587,Nas Air,\N,AIR BANE,\N,NCM
3588,Nas Air,\N,\N,P9,\N
3589,Nasair,\N,NASAIRWAYS,UE,NAS
3590,Nashville Jet Charters,\N,NASHVILLE JET,\N,NJC
3591,Natalco Air Lines,\N,NATALCO,\N,NCO
3592,Natioanl Air Traffic Controllers Association,\N,NATCA,\N,NTK
3593,National Air Charter,\N,NASAIR,\N,NSR
3594,National Air Traffic Services,\N,SHERLOCK,\N,RFI
3595,National Airlines,\N,NATION AIR,\N,NAN
3596,National Airlines,\N,\N,N4,NCN
3597,National Airlines,\N,RED ROCK,N7,ROK
3598,National Airlines,\N,NATIONAL,NA,NAL
3599,National Airlines,\N,KUSWAG,\N,KUS
3600,National Airways Cameroon,\N,\N,9O,\N
3601,National Airways Corporation,\N,AEROMED,\N,LFI
3602,National Aviation Company,\N,\N,\N,GTY
3603,National Aviation Consultants,\N,NATCOM,\N,TNC
3604,National Express,\N,NATIONAL FREIGHT,\N,NXT
3605,National Grid,\N,GRID,\N,GRD
3606,National Jet Express,\N,JETEX,\N,JTE
3607,National Jet Service,\N,AIR INDIANA,\N,AND
3608,National Jet Systems,\N,NATIONAL JET,NC,NJS
3609,National Oceanic and Atmospheric Administration,\N,NOAA,\N,NAA
3610,National Overseas Airlines Company,\N,NAT AIRLINE,\N,NOL
3611,Nationale Luchtvaartschool,\N,PANDER,\N,NLS
3612,Nations Air Express Inc,\N,NATIONS EXPRESS,\N,NAE
3613,Nationwide Airlines,\N,NATIONWIDE,CE,NTW
3614,Nationwide Airlines (Zambia),\N,ZAMNAT,\N,NWZ
3615,Natural Environment Research Council,\N,SCIENCE,\N,EVM
3616,Natureair,\N,NATUREAIR,\N,NRR
3617,Naturelink Charter,\N,NATURELINK,\N,NRK
3618,Nauru Air Corporation,\N,AIR NAURU,ON,RON
3619,NAV CANADA,\N,NAV CAN,\N,NVC
3620,Nav Flight Planning,\N,NAV DISPATCH,\N,NAV
3621,Navegacao Aerea De Portugal,\N,\N,\N,NVP
3622,Navegacion Servicios Aereos Canarios SA,\N,NAYSA,\N,NAY
3623,Navid,\N,NAVID,\N,IRI
3624,Naviera Mexicana,\N,NAVIERA,\N,NVM
3625,Navigator Airlines,\N,NAVLINES,\N,NVL
3626,Navinc Airlines Services,\N,\N,\N,XNV
3627,Navitaire,\N,\N,1N,\N
3628,Navtech System Support,\N,\N,\N,XNS
3629,Nayzak Air Transport,\N,\N,\N,NZA
3630,State of Nebraska,\N,NEBRASKA,\N,NEB
3631,Necon Air,\N,NECON AIR,\N,NEC
3632,Nederlandse Kustwacht,\N,NETHERLANDS COASTGUARD,\N,NCG
3633,Nefteyugansk Aviation Division,\N,NEFTEAVIA,\N,NFT
3634,Neiltown Air,\N,NEILTOWN AIR,\N,NLA
3635,Nelair Charters,\N,NELAIR,\N,NLC
3636,Nelson Aviation College,\N,COLLEGE,\N,CGE
3637,Nepal Airlines,\N,ROYAL NEPAL,RA,RNA
3638,Neos,\N,MOONFLOWER,NO,NOS
3639,Neosiam Airways,\N,SKY KINGDOM,\N,TOX
3640,Neric,\N,NERICAIR,\N,NSL
3641,NetJets,\N,EXECJET,1I,EJA
3642,Network Aviation Services,\N,NETWORK,\N,NET
3643,New England Air Express,\N,ENGAIR,\N,NEZ
3644,New England Airlines,\N,NEW ENGLAND,EJ,NEA
3645,New Heights 291,\N,NEWHEIGHTS,\N,NHT
3646,New World Jet Corporation,\N,NEW WORLD,\N,NWD
3647,New York Helicopter,\N,NEW YORK,\N,NYH
3648,New York State Police,\N,GRAY RIDER,\N,GRY
3649,New Zealand Air Defence Force,\N,KIWI RESCUE,\N,KRC
3650,Newair,\N,HAVEN-AIR,\N,HVA
3651,Newfoundland Labrador Air Transport,\N,NALAIR,\N,NLT
3652,NextJet,\N,NEXTJET,2N,NTJ
3653,Nextflight Aviation,\N,NEXTFLIGHT,\N,NXF
3654,Nexus Aviation,\N,NEXUS AVIATION,\N,NXS
3655,Nicaraguense De Aviacion,\N,NICA,\N,NIS
3656,Nicon Airways,\N,NICON AIRWAYS,\N,NCN
3657,Nigeria Airways,\N,NIGERIA,\N,NGA
3658,Nigerian Air Force,\N,NIGERIAN AIRFORCE,\N,NGR
3659,Nigerian Global,\N,AIR GLOBAL,\N,NGX
3660,Night Express,\N,EXECUTIVE,\N,EXT
3661,Niki,\N,FLYNIKI,HG,NLY
3662,Nikolaev-Air,\N,AIR NIKOLAEV,\N,NKV
3663,Nile Safaris Aviation,\N,NILE SAFARIS,\N,NSA
3664,Nile Valley Aviation Company,\N,\N,\N,NVA
3665,Nile Wings Aviation Services,\N,NILE WINGS,\N,NLW
3666,Nimbus Aviation,\N,NIMBUS,\N,NBS
3667,Nippon Cargo Airlines,\N,NIPPON CARGO,KZ,NCA
3668,Nizhnevartovskavia,\N,VARTOSKAVIA,\N,NVK
3669,Search and Rescue 202,\N,\N,\N,SRG
3670,Search and Rescue 22,\N,\N,\N,SRD
3671,No. 32 (The Royal) Squadron RAF,\N,NORTHOLT,\N,NOH
3672,84 Squadron Royal Air Force @ RAF Akrotiri,\N,GRIFTER,\N,AKG
3673,Nobil Air,\N,NOBIL AIR,\N,NBL
3674,Nok Air,\N,NOK AIR,DD,NOK
3675,Nolinor Aviation,\N,NOLINOR,\N,NRL
3676,Nomad Aviation,\N,NOMAD AIR,\N,NMD
3677,Norcopter,\N,\N,\N,NOC
3678,Nord-Flyg,\N,NORDEX,\N,NEF
3679,Nordeste Linhas Aereas Regionais,\N,NORDESTE,JH,NES
3680,Nordic Regional,\N,NORTH RIDER,6N,NRD
3681,Nordic Solutions,\N,NORDVIND,\N,NVD
3682,Nordstree (Australia),\N,\N,\N,NDS
3683,Norestair,\N,NORESTAIR,\N,NRT
3684,Norfolk County Flight College,\N,COUNTY,\N,NCF
3685,Norontair,\N,NORONTAIR,\N,NOA
3686,Norrlandsflyg,\N,LIFEGUARD SWEDEN,\N,HMF
3687,Norse Air Charter,\N,NORSE AIR,\N,NRX
3688,Norsk Flyrjeneste,\N,NORSEMAN,\N,NIR
3689,Norsk Helikopter,\N,NORSKE,\N,NOR
3690,Norsk Luftambulanse,\N,HELIDOC,\N,DOC
3691,Nortavia,\N,TIC-TAC,\N,RTV
3692,North Adria Aviation,\N,NORTH-ADRIA,\N,NAI
3693,North American Airlines,\N,NORTHAM,\N,NTM
3694,North American Charters,\N,HAMMER,\N,HMR
3695,North American Jet Charter Group,\N,JET GROUP,\N,NAJ
3696,North Atlantic Air Inc,\N,MASS AIR,\N,NAT
3697,North Atlantic Cargo,\N,NORTH ATLANTIC,\N,NFC
3698,North British Airlines,\N,TEESAIR,\N,NBN
3699,North Caribou Flying Service Ltd,\N,NORTH CARIBOU,\N,NCB
3700,North Coast Air Services Ltd,\N,NORTH COAST,\N,NCC
3701,North Coast Aviation,\N,\N,N9,\N
3702,North Flying,\N,NORTH FLYING,M3,NFA
3703,North Sea Airways,\N,NORTH SEA,\N,NRC
3704,North Star Air Cargo,\N,SKY BOX,\N,SBX
3705,North Vancouver Airlines,\N,NORVAN,\N,NRV
3706,North West Airlines,\N,HALANT,\N,NWW
3707,North West Geomatics,\N,PHOTO,\N,PTO
3708,North-East Airlines,\N,NORTHEAST SWAN,\N,NEN
3709,North-West Air Transport Company - Vyborg,\N,VYBORG AIR,\N,VBG
3710,North-Wright Airways,\N,NORTHWRIGHT,HW,NWL
3711,Northafrican Air Transport,\N,NORTHAFRICAN AIR,\N,NLL
3712,Northaire Feight Lines,\N,GREAT LAKES,\N,NFL
3713,Northamptonshire School of Flying,\N,NORTON,\N,NSF
3714,Northcoast Executive Airlines,\N,TOP HAT,\N,NCE
3715,Northeast Airlines,\N,NORTHEAST,\N,NEE
3716,Northeast Aviation,\N,NORTHEAST EXPRESS,\N,NPX
3717,Northern Air Cargo,\N,YUKON,NC,NAC
3718,Northern Airlines Sanya,\N,BEIYA,\N,BYC
3719,Northern Airways,\N,NORTHERN DAKOTA,\N,NDA
3720,Northern Aviation Service,\N,LANNA AIR,\N,CMU
3721,Northern Dene Airways,\N,\N,U7,\N
3722,Northern Executive Aviation,\N,NEATAX,\N,NEX
3723,Northern Illinois Commuter,\N,ILLINOIS COMMUTER,\N,NIC
3724,Northern Jet Management,\N,NORTAX,\N,NTX
3725,Northern Thunderbird Air,\N,THUNDERBIRD,\N,NTA
3726,Northland Aviation,\N,KOKEE,\N,KOE
3727,Northstar Aviation,\N,NORTHSTAR,\N,NSS
3728,Northumbria Helicopters,\N,NORTHUMBRIA,\N,NHL
3729,Northway Aviation Ltd,\N,NORTHWAY,\N,NAL
3730,Northwest Aero Associates,\N,\N,\N,NWE
3731,Northwest Airlines,\N,NORTHWEST,NW,NWA
3732,Northwest Regional Airlines,\N,\N,FY,NWR
3733,Northwest Territorial Airways,\N,TERRITORIAL,\N,NWT
3734,Northwestern Air,\N,POLARIS,J3,PLR
3735,Northwinds Northern,\N,NORTHWINDS,\N,NWN
3736,Nortland Air Manitoba,\N,MANITOBA,\N,NAM
3737,Norwegian Air Shuttle,\N,NOR SHUTTLE,DY,NAX
3738,Norwegian Aviation College,\N,SPRIT,\N,TFN
3739,Notams International,\N,\N,\N,XNT
3740,Nouvel Air Tunisie,\N,NOUVELAIR,BJ,LBT
3741,Nova Airline,\N,NOVANILE,M4,NOV
3742,Nova Scotia Department of Lands and Forests,\N,PATROL,\N,PTR
3743,Novair,\N,NAVIGATOR,1I,NVR
3744,Novogorod Air Enterprise,\N,SADKO AVIA,\N,NVG
3745,Novosibirsk Aircraft Repairing Plant,\N,NARPAIR,\N,NSP
3746,Novosibirsk Aviaenterprise,\N,NAKAIR,\N,NBE
3747,Novosibirsk Aviation Production Association,\N,NOVSIB,\N,NPO
3748,Noy Aviation,\N,NOY AVIATION,\N,NOY
3749,Nuevo Continente,\N,AERO CONTINENTE,N6,ACQ
3750,Nuevo Horizonte Internacional,\N,NUEVO HORIZONTE,\N,NHR
3751,Nunasi-Central Airlines,\N,NUNASI,\N,NUN
3752,Nurman Avia Indopura,\N,NURVINDO,\N,NIN
3753,Nyasa Express,\N,NYASA,\N,NYS
3754,Nas Air,\N,NAS EXPRESS,XY,KNE
3755,O Air,\N,O-BIRD,\N,OCN
3756,O'Connor Airlines,\N,OCONNOR,UQ,OCM
3757,OAG,\N,\N,CR,\N
3758,OSACOM,\N,J-PAT,\N,JPA
3759,Oasis Hong Kong Airlines,\N,OASIS,O8,OHK
3760,Ocean Air,\N,BLUE OCEAN,\N,BCN
3761,Ocean Airlines,\N,OCEANCARGO,VC,VCX
3762,Ocean Sky (UK),\N,OCEANSKY,\N,OCS
3763,Ocean Wings Commuter Service,\N,TUCKERNUCK,\N,TUK
3764,Oceanair,\N,OCEANAIR,O6,ONE
3765,Oceanic Airlines,\N,\N,O2,\N
3766,Odessa Airlines,\N,ODESSA AIR,\N,ODS
3767,Odyssey International,\N,ODYSSEY,\N,ODY
